	1	2	3	4	5	6	7	8	9
1368618_at	5.26392281977915	5.29803949388508	5.27899382979084	5.27899382979084	5.16232379835037	5.3109736097865	5.29210718849904	5.21595392022313	5.24737722700274
1368619_at	5.75282173744159	5.59310850141034	5.66539943871423	6.00631214975488	5.612143474359	5.85027072930326	5.73286615334564	5.60366549010649	5.69607436709944
1368620_at	5.92961025493042	5.57149344312396	5.88506868078971	6.17917749103946	5.51070142985236	5.80130675691255	5.69432943979399	5.35086470149255	5.56326026781325
1368621_at	5.66510420114911	5.34698357974522	5.6247630345575	5.58826288963045	5.60623473996712	5.8189918880973	5.58826288963045	5.22913648521024	5.59451266007807
1368622_at	5.41204876488804	5.05038235197069	5.39160625025963	5.66303508140809	5.3395330013772	5.43619438747813	5.40858221590793	5.16810664979864	5.37502249454191
1368623_at	4.96816995367556	4.72603964683104	5.06292023101629	5.07238854148569	4.96816995367556	4.99357010504494	4.805253293196	4.94107959124004	5.09025148071439
1368624_at	4.32449098964981	4.22615847892875	4.39162918784586	4.63725428415713	4.25292404797699	4.49594396214879	4.28720911185438	4.21814524440233	4.32361816334301
1368625_at	6.45458668160071	6.01867172454293	6.34226725770041	6.7109514868275	6.0072691475585	6.54944215042776	6.31672911283067	5.9602862553561	6.31672911283067
1368626_at	5.9645302580734	5.56363831775249	5.86289874069481	6.31196753916745	5.79697525757823	5.98097035236011	5.7218772042871	5.46217442162653	5.84432197834377
1368627_at	9.74122059397363	10.4694409189119	9.90182184630469	8.82981386645912	10.3679882915114	10.1860057816245	8.63553045412973	10.3944259896539	9.95244753047541
1368628_at	4.68494703934456	4.5478494225496	4.71513541104465	4.65519763462122	4.55904064154106	4.65213342059405	4.69727322586656	4.63793080993559	4.74865315404973
1368629_at	5.59308752812514	5.58300967967534	5.58300967967534	5.91539012620608	5.58049532319999	5.58300967967534	5.38917750305112	5.50238366830738	5.52818031764164
1368630_at	4.28122147133065	4.14510015416007	4.2396822948743	4.48989025346388	4.1679897006704	4.25435614727898	4.2396822948743	4.25546162594538	4.42366500720759
1368631_at	4.13237298274441	3.95444223611018	4.26104534944374	4.29773826647964	4.00432733489038	4.1617456934188	4.1258076277716	3.93643357566857	4.08829340710293
1368632_at	3.73132392621859	3.70251942505254	3.72771253129099	3.78775685287311	3.83448243079506	3.76828336266657	3.84382706415018	3.73914833375514	3.65271247630025
1368633_at	4.70171977753392	4.55341162893141	4.73671594779415	4.67187035116685	4.63867937204344	4.80406047730802	4.54152631234891	4.46717136905305	4.63659274840249
1368634_at	8.49472392907465	8.13658246735012	8.48763971296437	8.5127945162575	8.42330393234152	8.51053416670253	8.4079684616529	8.1377712217531	8.37349420167494
1368635_at	5.89298277609133	5.44762083771057	5.78194566827293	6.05005653465362	5.71119533632756	5.94078127660532	5.84105307659072	5.4609654019466	5.94153728338761
1368636_at	7.60072173312704	7.23028033531332	7.40607291659686	7.4328906103762	7.38515045998124	7.50907862673614	7.28126233301808	7.4456906748947	7.52201472617085
1368637_at	4.80711721232254	4.62229386592351	5.00861725104778	5.22916429697608	4.68942808550465	5.00790475588038	4.60920340666284	4.51985711974018	4.78848450715531
1368638_at	5.04990622918366	4.78149357827128	4.92775850571092	4.97382738277636	4.83464145956349	4.93588745141535	5.03117118750819	4.57008931234346	4.76847644220978
1368639_at	5.03964134588506	4.62367925006057	4.81144292030731	5.01646359405743	4.87563817329709	5.03376460699322	4.9670320614159	4.63928196162443	4.82519687912251
1368640_at	6.52115067535708	6.4268732146075	6.56038090296767	6.76895547462075	6.36546646048236	6.68690471198134	6.45084434849994	6.45084434849994	6.21485397085476
1368641_at	4.73432257288067	4.78747907264728	4.72475346914144	4.81602204478302	4.64908274575966	4.77503772682461	4.73432257288067	4.63180630912586	4.74133956487017
1368642_at	4.19353040138599	4.76271209212541	4.3133976155844	4.02067079885437	4.61348439676619	4.20772477023982	4.3133976155844	4.86494703528643	4.35649875047978
1368643_at	6.48434678877484	6.83671072463949	6.4831161996655	6.11131485496295	6.90131089001876	6.56092595561751	6.38148613920718	7.07780647537077	6.69328783255661
1368644_at	6.17630002777287	6.22165204007773	6.23820596102183	6.29269042326131	6.21122846115757	6.35764646358699	5.93881203977956	6.20899372861446	6.21546336738748
1368645_at	6.69846297623156	6.16667062810473	6.5531639855153	6.66893603071326	6.39990201611484	6.77669386429387	6.55813433506385	6.30354961407809	6.57972830288501
1368646_at	6.32862458227069	6.32458827426887	6.32458827426887	6.62183018856457	6.53401901956021	6.04841600343496	6.25018286218728	5.9849828319608	6.34360480683875
1368647_at	7.64495916355568	7.44928818665305	7.43581832273088	7.55636506951193	7.37998493231043	7.36918752342967	7.4270926748952	7.23080615113422	7.44672598382867
1368648_at	6.8477085962202	6.55677092798797	6.85090546824921	7.00672963659055	6.67515088204758	6.9557153578396	6.67395629360107	6.41173888701761	6.81713356073631
1368649_at	7.53614284064133	7.48084370024659	7.47030606761788	7.61641356939918	7.4136398638416	7.48084370024659	7.62666358118873	7.31796993665962	7.28189623331706
1368650_at	7.45224941808085	7.59240274302416	8.21490427070034	7.04676250374046	7.76564042449007	7.52311278196401	7.55030859095937	8.2401517532712	7.31806871437461
1368651_at	8.44780499355517	8.50807480481146	7.83104337651939	7.61848073218519	8.62619809691674	8.79796727364575	7.67594478946149	8.48058125838909	8.71312107169955
1368652_at	7.24749693095527	7.15245874862985	7.32663696856256	7.24749693095527	7.15587159678448	7.24749693095527	7.25669839107639	7.24749693095527	7.46450583413142
1368653_a_at	9.95447654467114	9.88917214370638	10.0057852182211	9.81062537195457	9.76939422067377	9.84470304051065	10.0824578041141	10.0105301212952	10.1843372620699
1368654_at	5.51066458854032	5.55746085071008	5.51296835812301	5.56461646581455	5.77676881234508	5.41530797902518	5.51296835812301	5.29001479979686	5.45631155576129
1368655_at	6.32073105941269	6.42551120176398	6.30877980826668	6.43659483599318	6.60725824031872	6.13528402044269	6.42645180294791	6.62870229478775	6.15760146736866
1368656_at	4.58189834620909	4.49537195446647	4.58029248923928	4.70757577785832	4.45270476807286	4.46107372195125	4.64513296580961	4.45894814928507	4.5182737612718
1368657_at	4.38410795620785	4.3190129660758	4.32361816334301	4.61016070350292	4.40010853166093	4.32361816334301	4.32361816334301	4.32361816334301	4.08175388622536
1368658_at	5.0471225678694	5.11292367070777	4.96075411313924	4.77357599172374	5.33647318325184	4.8764331586599	4.83508990378684	5.08405161120918	5.13566016786206
1368659_at	11.0779604271547	11.3110219526829	11.1279560695141	10.9836379055112	11.0895071766655	11.3054433008921	11.0990220013643	11.3055994242119	11.1387703477118
1368660_at	6.55593593027917	6.66515546543149	6.69392781194588	6.74921394632093	6.27056108115908	6.62264407764448	7.15139940592725	6.69392781194588	6.80467689816364
1368661_at	9.21921801235297	8.74874610290884	8.81223339000596	8.9660845730442	8.64160334906314	8.92981681944987	9.30202837667491	8.81099948642263	8.97352183597071
1368662_at	6.38965507011948	6.38340308710645	6.47515906694622	6.8865511734932	6.17211936291463	6.72850924846344	6.47150493282092	6.31657924781185	6.69606694565045
1368663_at	5.10844429464207	4.87488366539876	5.07361091015316	5.29115550002844	4.93854632917746	5.29022684793757	5.04225417758373	4.67523369950876	4.89162084634556
1368664_at	6.79594854656112	6.63029192845621	6.71984844986936	6.95023365183282	6.64007301714598	6.92114087087682	6.77363824497079	6.60854254849881	6.65018367179789
1368665_at	7.59608677034287	7.65178943507326	7.67240582914832	7.25962398779121	7.83611548743289	7.60286165395843	7.62999151692565	7.86829741447947	7.62999151692565
1368666_a_at	4.64112140023158	4.50628449482038	4.62874331228725	4.78882875478147	4.62874331228725	4.62874331228725	4.59104329388088	4.53216498165267	4.62874331228725
1368667_at	7.54265740990201	7.17238002378101	7.37586517920743	7.59659099087738	7.29307674872501	7.55693348657191	7.12755988547298	7.20184884719312	7.15956223926884
1368668_at	6.82649865901489	6.89861409808544	6.86118146296887	6.17342009019258	6.965126500406	6.41770880439406	6.82649865901489	6.82649865901489	6.82649865901489
1368669_at	7.58970058547617	7.36180052547927	7.42985374856362	7.867137472901	7.27150771803366	7.62471905417291	7.65409885406979	7.19303254258574	7.40099624596738
1368670_a_at	6.26641978996803	5.81807153695247	6.15053518554671	6.32140357063201	5.88949794370177	6.07329679581965	6.22870251605968	5.9642432550605	6.00197028121671
1368671_at	6.8661730701275	6.85522709650605	7.06430479670276	7.12077493259144	6.7346766510517	6.96760012351686	6.96020031287921	6.86706514548639	6.79765126761801
1368672_at	8.14467384802552	8.30641182162668	7.72917320698858	7.47414445588754	8.38923046210919	8.38498874245782	7.23834872409384	8.64975293951255	8.26344364119239
1368673_at	5.17904144527852	4.9136253585741	5.28197566806768	5.1927738074991	4.94704121541665	5.08123469469339	5.06445148215179	4.73248896371786	4.97687091566373
1368674_at	7.35049798244163	7.56239493977125	7.59706294941284	7.51317431265591	7.46975396725255	7.40304542195911	7.57853616216947	7.61756094514889	7.5069657559783
1368675_at	5.87524586555845	5.69685561901432	5.60439418902828	5.76100444223394	5.69685561901432	6.01437666296632	5.57384259775635	5.50177568480059	5.8051317583608
1368676_at	7.53595311624766	8.13220719657206	7.6212894653435	7.4619728864844	8.03470396537725	7.7733109465287	7.51498178406338	7.90407216809483	7.92216368790926
1368677_at	4.59051622100225	4.30349848549584	4.56551249559771	4.50461849853382	4.50461849853382	4.55450159431145	4.52726933897116	4.38810208871815	4.56602025501536
1368678_at	5.25317363615718	4.91246579141112	5.2599398790179	5.28242554304941	5.15662836969004	5.1972491945734	5.33326519251965	5.11354212712776	5.1972491945734
1368679_a_at	6.14879548098166	6.12765463766761	6.12111444610937	6.40663028513417	6.31874118763701	6.06926810203202	6.29327069672881	5.91332842816969	5.98312056318246
1368680_a_at	12.5367405615097	12.5200130469163	12.7126397399494	12.8060479696922	12.3987024351722	12.3180656948878	12.8412066824826	12.5367405615097	12.4876386512696
1368681_at	6.02284696001654	5.96957148021566	5.96957148021566	6.2266969694179	5.81385105059987	5.96957148021566	5.88980336953551	5.72064319992504	5.94899539916013
1368682_at	5.6685206307156	5.34274967300859	5.34094530278618	5.75917317828202	5.12375849273658	5.50793365544719	5.44450699948224	5.39784058272621	5.3556516743199
1368683_at	3.64432876195908	3.55561200442795	3.60533659374098	3.61644295735034	3.61507491879376	3.55428331638315	3.61864757063505	3.71632387376111	3.61864757063505
1368684_at	5.20179059543281	5.21419589340416	5.14614131989195	5.24967765379526	5.0784993275154	5.22051205448435	5.03580609548942	4.77845129555344	5.19623926220147
1368685_at	5.9099777836404	5.83915225582726	5.91305429428949	6.00130048801142	5.83425828486211	5.89928269879553	5.7466811044579	5.52096661904159	5.83425828486211
1368686_at	6.63654109484854	6.51105024132694	6.53659545889485	6.70246538500413	6.59309725661001	6.49213410361359	6.35782989786113	6.44950380421533	6.6487207743409
1368687_at	7.41845900435852	7.12281824781872	7.19015313316262	7.19225816831087	7.08852123682943	7.34690806571439	7.16136714779778	7.03811644164725	7.16136714779778
1368688_at	6.2409296020044	5.72350231452892	6.18360490138265	6.50043688412545	6.04303301003983	6.28311494831153	6.06804890893185	6.03901184732988	6.14499552747825
1368689_at	5.66091779326599	5.47898622866062	5.71321652046549	5.59407275043036	5.45251451840824	5.61952820945861	5.51601727850957	5.39437222049162	5.50524628588274
1368690_a_at	5.09363448728197	4.8408647180265	5.00764155527606	4.98065214917963	4.97691265920934	5.06262034640677	4.95926556795352	4.77874401863766	4.91093087914668
1368691_at	4.80189938080936	4.53052408756304	4.84096851849058	4.81199732999511	4.79024976089935	4.7913043439388	4.49479985506163	4.44222841560054	4.69749091847618
1368692_a_at	5.9226599539847	6.06539304763086	5.86163646507522	5.76559417633286	5.86176888736677	6.10762595816011	6.44584939782092	6.59585502099089	6.0234150403756
1368693_at	5.96855259049125	5.49062061485897	5.89806291266698	6.25271376782898	5.81142326065962	5.92663513285457	5.80682192671832	5.30803644430193	5.58067569908592
1368694_at	5.99558720152028	5.84784604737759	6.01555738621775	6.22566698758437	5.76535036406525	6.02973438286654	5.9245743640891	5.74853744328281	5.80800217797503
1368695_at	6.02211213277463	5.70388699884982	5.82637108289692	6.01459254030681	5.7413265778283	6.06803579741958	5.86779637801188	5.57822868127919	5.92900933574309
1368696_at	5.70328339853654	5.55382360084498	5.85674184003248	6.38061432422331	5.64832064731553	5.99060518514008	5.8389156295759	5.71904372386037	5.8389156295759
1368697_at	4.26580704332781	3.88992718235627	4.01685384888372	4.24430037905051	4.01685384888372	4.05619540494537	3.90415795698959	3.96958961261134	4.09780018144872
1368698_at	5.88777897025851	5.82117698073389	5.85958721652724	5.83863516909905	5.72077840950758	5.84062681704019	5.83971603055606	5.71205049724286	5.93198053269536
1368699_at	5.41364914482035	5.33699105065191	5.45421755989581	5.77589121770172	5.28205435456324	5.65833945383098	5.45151867718752	5.26836097690733	5.32334672649927
1368700_at	6.71177776571942	7.33926953681047	7.0300653297307	6.69426783020708	6.90125393951264	6.76121325759447	7.13861618706591	7.74347080629094	7.24749693095527
1368701_at	5.39979555648	5.09519952009367	5.30241593837101	5.42664275618249	5.16591550621659	5.45393671206231	5.29843706269467	4.93491192986619	5.13670478785749
1368702_at	6.41681236904398	6.85752970467512	6.46525641932528	6.05704658340491	6.78296259822471	6.46525641932528	6.46525641932528	6.9790605665382	6.40795694664848
1368703_at	5.81062792252396	5.73622884560665	5.71423264190489	5.75468935766831	5.76121950653159	5.69616492733088	5.79237149557772	5.26164969208376	5.73622884560665
1368704_a_at	5.78376908404074	5.51407330910373	5.85674184003248	5.99528559696478	5.56323381320496	5.80709627118487	5.80315480453327	5.53781729227921	5.73835294350183
1368705_at	5.49322500664996	5.11426760701313	5.17974359098728	5.78168219968944	5.31373212073027	5.47390001153831	5.21870104994796	5.18676085867112	5.43257350213361
1368706_at	5.54504018932241	5.35191170258334	5.37588753284739	5.48930538523715	5.39163830873309	5.38905911927776	5.34786524102503	5.18147858347864	5.40858221590793
1368707_at	5.27387506795273	4.93413818932231	5.10675526299563	5.18985401764947	4.93606009526322	5.28174298916555	5.00936590448295	4.87222013196705	4.96623422330472
1368708_a_at	6.68527268725825	6.46357132931113	6.64242341237424	6.98465582656814	6.41806039986692	6.86604875108185	6.58170367703248	6.3254098655704	6.51910096190415
1368709_at	4.39446037606495	4.25910526828637	4.39300011714037	4.49109538467889	4.28184090735677	4.42990559476538	4.41958682305134	4.33947942301787	4.33955075430749
1368710_at	6.82225751646397	6.84709767296828	6.81036603319826	6.84000513116164	6.73021733748605	6.49766224640138	7.00219650780151	6.8600715689408	6.85139129651437
1368711_at	5.14882019623183	4.90635307237354	5.18095806014538	5.33034760739016	5.15541160401549	5.14882019623183	5.06101613078803	5.08363919510384	5.24631581900993
1368712_at	6.40998756733793	7.04959423461797	7.02328413535233	6.83987209504904	7.22304373960822	6.90847787861192	6.81090393858398	7.2740441131145	7.15038581498052
1368713_at	5.22634109991121	5.01412739190445	5.22634109991121	5.439465423478	4.85639159403634	5.52240825335515	5.24876648280367	5.14425624352537	5.26529034753874
1368714_at	4.03818173342992	3.84507824799864	3.87730345718131	4.19722414100538	3.83714943033154	3.95067988724361	3.86942316958537	3.85560217846141	3.95665158646517
1368715_s_at	4.90311823621092	4.53760231217323	4.81718145307789	5.12061621345012	4.70456024957193	4.8764331586599	4.74256087578385	4.41335676953129	5.0100014294278
1368716_at	4.68399974192605	4.49395777053682	4.61265296313869	4.62051279192044	4.61265296313869	4.78107252585066	4.61265296313869	4.56399681183775	4.59996879966985
1368717_at	7.38365709371798	7.06983685603525	7.30899917251325	7.34753831884487	7.26676535606279	7.26676535606279	7.28088688352181	7.05990072106123	7.29031555599086
1368718_at	4.46672398669956	4.44750881269	4.58029248923928	4.63810129490562	4.44481753017253	4.5840024252702	4.56548244046066	4.54307020490444	4.56548244046066
1368719_at	6.20423411879993	5.99162114640683	6.11366030386605	6.28789817824661	6.01994693344872	6.21324244450917	6.45519878811738	5.80838370200061	6.20203699914457
1368720_at	5.11276613114542	4.97163866385747	5.22476456749976	5.10157206018761	5.04749604503392	5.17355355555313	4.90117571395422	4.95713746621137	5.12965320667563
1368721_at	6.45463638570414	5.92864547898572	6.35644241098267	6.38179163271485	6.1571944185665	6.41181156864757	6.1943437861854	5.97011531135549	6.37539934294251
1368722_at	4.54974237435627	4.23711142291754	4.39448246090116	4.55719537003397	4.14739751582156	4.63620708104614	4.35023947849625	4.22409354758159	4.34843392971727
1368723_at	6.38570442392157	6.0953027842718	6.26519330493316	6.79877745620754	6.0370697097791	6.53005378893395	6.24766055205158	5.92421407228359	6.15396194560778
1368724_a_at	7.09717384013211	6.80689976740248	6.94134197508661	7.12456978701156	6.91020922433992	6.91020922433992	6.7774243751701	6.89961800764712	6.86571799874872
1368725_at	5.91387654231419	6.60148429726752	6.06520993819663	4.93525868078511	6.60068905345642	5.63495754294006	5.40184061057197	5.70921961026161	6.14474934381821
1368726_a_at	5.16464278092896	5.20810381657096	5.17088429990113	5.10645787012039	5.26007887557585	5.10269451327791	5.20429260223343	5.21940816038933	5.24538676400545
1368727_at	9.28144940412158	9.54647190173199	9.7792605185378	9.5847271602161	9.61965476852727	9.24916525877882	9.8971864836238	9.57207365649524	9.57207365649524
1368728_at	6.2910721644537	6.35722052880081	6.44574105391313	6.45572404817757	6.35391711674801	6.51893188439638	6.37109262468759	6.219231270962	6.3564738845898
1368729_a_at	4.40211518754336	4.32474456422414	4.38748378031326	4.52038674752112	4.21777248802074	4.32474456422414	4.32474456422414	4.24722681453022	4.32474456422414
1368730_a_at	5.16427907511443	5.01215324290619	5.16922347542595	5.42720887948067	5.04354964835708	5.07299620256689	5.11422265828168	4.9510654524317	5.03743165705902
1368731_at	4.94310725534793	4.72326766801968	4.95058267373148	5.33578012684654	4.85383244634715	5.14280001529669	4.97734201550651	4.80354813788717	4.94310725534793
1368732_at	6.1841687683794	5.86635163942614	6.15552505907018	5.92614958400692	5.87747684793294	5.93684540781617	5.93684540781617	5.55884997461707	5.94478386123323
1368733_at	4.86385702708009	4.7480553782064	4.99311582552278	5.06142347906775	4.87345818302286	4.92978155621514	4.7634338429431	4.65945309011587	4.94982201747539
1368734_at	5.33206104212003	5.03071139852486	5.09787322352669	5.14987711804651	5.16009457257221	5.29801430439038	5.20383987879417	5.14987711804651	5.07305706785905
1368735_a_at	4.386320499561	4.27292880699036	4.32715999715094	4.43086685743835	4.32715999715094	4.27962530907599	4.28357058244189	4.08183920760832	4.42699161022556
1368736_at	7.02406751976031	7.17492725259036	7.17492725259036	7.34101597390464	7.17281186255754	7.17492725259036	7.01255922948615	7.31932767703147	7.23390086848872
1368737_at	5.04990622918366	4.98682729401825	5.03340502964152	5.10474003775781	4.82539712640362	5.06542508129979	5.03756964974177	4.97589892603844	5.15212157082614
1368738_at	4.39132684680111	4.33145963018066	4.30634362464936	4.55004926556923	4.3846035993848	4.43621356910295	4.30080539523622	4.32715999715094	4.34481591393585
1368739_s_at	5.99300784898208	5.60129586407262	5.90378813410287	6.54815670578555	5.89582855858369	6.2491943280454	5.99300784898208	5.80120404921916	6.04938699337587
1368740_at	6.17368011954223	5.74246687704355	6.07447018076731	6.29197760241115	5.84985426050638	6.07685745594823	5.96472355259014	5.83851311465021	6.00029199322353
1368741_at	6.58013590251177	6.36947986449701	6.86684904182153	6.93572045640953	6.37622757891662	6.70589239475397	6.61457634188584	6.42488844643534	6.45571719147884
1368742_at	6.2549243490248	5.98903069828392	6.09171101859274	6.28292750241226	5.89170965452848	6.11018143298487	6.06685907242977	5.81242815692674	6.01821244629001
1368743_a_at	5.77107386119905	5.40470885272057	5.59312446848819	5.62836341174913	5.46818603115107	5.71782388370366	5.53228039128982	5.34537956061823	5.54091861843919
1368744_a_at	5.16867757676858	4.77861550024442	5.23941151433536	5.30506212441169	4.93891818766169	5.07684157231073	4.87483306750927	4.8769718237776	5.01142306618231
1368745_at	5.64279699097872	5.34698357974521	5.48436083638786	5.76137265520923	5.48436083638786	5.48436083638786	5.47024802162276	5.35135097684769	5.58099339612874
1368746_a_at	5.58348197010486	5.30702794499766	5.5242641637778	5.87073919693799	5.50272015414385	5.42946903147119	5.37729023692642	5.53959996558827	5.65111968444962
1368747_at	4.30337094923365	4.23473385937511	4.19814959737683	4.15329121967957	4.24651583384893	4.07793751817021	4.14820224221504	4.19814959737683	4.19814959737683
1368748_at	5.61960534121001	5.89823270166712	5.72030173951783	5.46531187699948	5.61013695977699	5.8395837737746	5.73286615334564	5.8541195741941	5.81989927113183
1368749_at	5.81527553152409	5.43796086528299	5.60474963409332	6.05127743326634	5.51165685504034	5.70807061264246	5.47662359181021	5.27173409363691	5.65165366396865
1368750_a_at	4.83569334453643	4.51749900193889	4.78078319312822	5.02484790567542	4.50238539708767	4.73841625425568	4.72227352247501	4.56476123009244	4.60840296564425
1368751_at	5.00689339839252	5.20070461925651	5.15892947464044	5.0693526618039	4.95919237620716	5.04139786289253	5.04469571922367	5.07177799289698	5.0693526618039
1368752_at	5.60260058400637	5.36900863350629	5.65426613756623	6.02206460433911	5.22804330141608	5.81520046836589	5.59119880806707	5.20217487673293	5.57171541631572
1368753_at	5.06725043850552	4.8263738520536	5.13412781901757	5.27569233816154	5.12819792522695	5.1081699331075	4.90262589588577	4.9113249638062	5.11963968542809
1368754_at	7.49478665812447	7.27932868284379	7.34822291436916	7.42354249556197	7.24831467339513	7.43783371764033	7.34822291436916	7.14138797740442	7.16964107841809
1368755_at	6.50395398419438	6.19427171644857	6.36734502723633	6.71276718305072	6.29367804348485	6.37885062778023	6.2963377062078	6.01740922128888	6.58709745100277
1368756_at	5.52958844000109	5.04168044551464	5.2967921753066	5.65098809631266	5.33652048720026	5.3250117239152	5.15048380564685	5.12258257952312	5.3250117239152
1368757_at	4.65088519595465	4.49471956081937	4.61085539160297	4.78070076816799	4.62270773238202	4.83518593424133	4.50642535469813	4.45650826236104	4.70190968981941
1368758_a_at	6.40464516811166	6.19268262906322	6.47192408277188	6.50514920116363	6.38495001736032	6.47230866448053	6.29108234829858	6.03491670638747	6.33606470830013
1368759_at	6.92278727738969	6.84799741821301	6.97596626615327	7.45646887566781	6.29785734005941	6.98351164630417	6.82146956723142	6.51205150213188	6.84799741821301
1368760_at	4.73358145985501	4.59146796381176	4.69907567136196	4.84443196341518	4.64520732818973	4.7951568395566	4.64681938799041	4.57670413038447	4.56016810193186
1368761_at	5.16881859886264	4.94395020515383	5.1554016974228	5.188566192336	4.96412763390221	5.09084140254584	5.0136584101108	4.90218666281927	4.99096593631275
1368762_at	6.23211393561405	5.79389343819997	6.32092988310905	6.62294822573381	5.91195759671545	6.32669847210612	6.1528880389909	5.80626514012053	6.03702325193304
1368763_at	5.21508665526286	5.25050707331666	5.24504958471032	5.40958527500916	5.19963936141316	5.30623144465202	5.28027779910113	5.25050707331666	5.2426659398003
1368764_at	4.12273420227228	3.87649412305991	4.1098812581206	4.21443262659754	4.00736650122929	4.21029672582367	3.89398100642069	3.92999526140386	4.00736650122929
1368765_at	7.86919774667298	7.31876861321601	7.60089116634844	7.80024156996545	7.60089116634844	7.60089116634844	7.46719705551855	7.34263335660102	7.61510103761441
1368766_at	5.13739079371001	4.80816058776504	5.14614131989195	5.33619700453014	4.93411940135235	5.17540296627401	4.92477283182859	4.8463174127454	5.01614452539048
1368767_at	6.647352117524	6.45328151254803	6.48434678877484	6.84192302549381	6.51269564487967	6.58058990651185	6.40856764425327	6.27427861118753	6.48852525102387
1368768_at	5.697832631718	5.32386068737656	5.44368508384946	5.81580800399861	5.44950055005315	5.44950055005315	5.4022159221499	5.39245398164571	5.44950055005315
1368769_at	4.38965275417461	4.18384999936827	4.28530296868284	4.44503285567858	4.35962005689085	4.48638015867785	4.33391241967537	4.35962005689085	4.35962005689085
1368770_at	6.06711900696297	6.41723285024478	5.53851772724595	5.6541529268872	6.27805279966019	6.00143860990927	5.72399516799105	6.13396127137411	6.01821244629001
1368771_at	5.86394346755118	5.64889589207912	5.83803259585062	6.09123722710624	5.58994884470193	5.71198987404792	5.71198987404792	5.5854308633233	5.61488000218251
1368772_at	6.66029145571814	6.74421682518932	6.9818797433544	6.89728869193109	6.53271563980614	6.70516862987694	6.78457611403467	6.52196243456719	6.65772668895932
1368773_at	5.15048380564685	5.15048380564685	5.14256537599341	5.40435735286914	4.99288355454592	5.36600405675673	5.15048380564685	5.0174865973369	5.15048380564685
1368774_a_at	9.2459372873181	9.16210550367443	8.76188652064776	8.72707736074972	8.72207348211998	8.69165144626281	8.76188652064776	8.5533879714806	8.52062577278157
1368775_at	3.71773992069458	3.80095535688193	3.71773992069458	3.77412559138384	3.82074322911617	3.60613974226771	3.71105532662654	3.83974857491444	3.65217919266321
1368776_at	4.68325933497753	4.58322800353493	4.74210055283176	4.89773106864486	4.68325933497753	4.81917330222836	4.68325933497753	4.60366728667184	4.66562099463461
1368777_at	5.04990622918366	4.94941573604726	5.26213840334858	5.35358348515531	4.96834940470916	5.17620005350603	5.04990622918366	4.93067425564209	5.04990622918366
1368778_at	9.06871391060043	8.44673046592847	7.93659141784327	7.67244010056704	8.11717572453621	6.98621748249282	8.31145344701529	6.77534093857312	6.06528442296078
1368779_a_at	7.1896041831011	7.9928265977275	7.48427158483241	7.0120625501516	8.08416339264377	7.72983712944621	6.56838907388736	7.64150570493377	7.9075200401834
1368780_at	7.21830214380169	6.88413645251498	7.14558540796747	7.34828820028373	7.00710457047409	7.23785688424993	7.14512066710414	6.7945327055962	7.04579890881695
1368781_at	5.68355362293139	5.35966051006348	5.53308175684524	5.61933355365449	5.5443438305473	5.83793270110186	5.50802405853576	5.3376172297326	5.52867507265954
1368782_at	4.67804973331502	4.60277553250045	4.53812463407819	4.72899821951805	4.59883088194621	4.60180975294214	4.64426671268589	4.58042559345776	4.63575656332398
1368783_at	5.20859821636255	5.1107391360377	5.27820033213951	5.35976639012949	5.15533371404152	5.29526944798874	5.15533371404152	4.94716491327576	5.11477997650662
1368784_at	6.80629011732951	6.53806436832687	6.76648427740508	7.26612054238476	6.52705369949977	6.92410467116324	6.72458322578916	6.44608696061196	6.88312890881021
1368785_a_at	5.32010776924534	5.50782661251351	5.4819139836439	4.89189862970355	5.55627612996292	5.43550058291624	4.8668444930746	5.51628653072748	5.43550058291624
1368786_a_at	5.18067015400287	5.19813953950274	5.29481922684698	5.33825319333498	5.12441612821115	5.17018382872135	5.15256773226379	5.11770438673654	5.10246630677534
1368787_at	7.29013576284675	6.94838829061055	7.14198901847708	7.24659396838783	7.02758738792161	7.18758647449882	7.14505863832857	6.80451429441603	7.0213438737037
1368788_at	5.73340519312662	5.26192096103765	5.58597735328998	5.63678784345473	5.28307738315734	5.4112707768277	5.40858221590793	5.15443476778552	5.43062361553042
1368789_at	5.57870752412056	5.10052336137206	5.33619700453014	5.61039337835497	5.11239800823479	5.52191190511042	5.06012020504181	4.86960610789416	5.35221679542958
1368790_at	6.04844135321214	5.71861256727216	5.71160177944208	5.83555877203606	5.95555169085296	6.11105818254435	5.7345336860214	5.66607985553767	5.9481147149641
1368791_at	5.72816530344936	5.31591275074025	5.55710233861013	5.75351390131823	5.55889991014584	5.59351779134733	5.6490558367095	5.28402591371731	5.66787309546225
1368792_at	7.1257726841883	6.81957783648767	6.76132270165751	6.79521500330826	6.8340676725133	6.66984118127596	6.78496772085084	6.28183620545532	6.78266374004367
1368793_at	6.1106234879326	5.83473658440754	6.12976859791547	6.43228449852123	5.95443526456826	6.27151609440325	6.14344574196505	5.83363616881426	5.86591501056098
1368794_at	10.6262955795466	10.6262955795466	10.3881360393404	10.031126037921	10.6472388269723	10.8780321111346	10.4578240526306	10.6905985126073	11.0359170627833
1368795_at	7.84261879410572	7.49255163477806	7.94972233801405	7.97812054698816	7.69987636562074	7.85561793386628	7.73077909938142	7.53781127170098	7.73077909938142
